Year,Month,Day,Hour,Temp,Humi,WS,WD,Solar
2017,12,25,18,3.8,28,1.2,360,0.01
2017,12,26,8,0.3,54,0.7,290,0.03
2017,12,26,9,2.9,50,1.5,230,0.42
2017,12,26,10,4.3,52,3.6,250,0.98
2017,12,26,11,6.1,53,3.1,290,1.39
2017,12,26,12,5.5,53,4.9,290,1.31
2017,12,26,13,6.9,48,4.6,270,1.10
2017,12,26,14,7.8,44,5.5,270,1.61
2017,12,26,15,8.2,39,4.6,270,1.41
2017,12,26,16,6.7,35,4.3,270,0.72
2017,12,26,17,5.7,33,4.8,290,0.28
2017,12,26,18,4.3,34,2.9,290,0.01
2017,12,27,8,-3.9,26,1.3,90,0.04
2017,12,27,9,-2.3,26,2.0,20,0.50
2017,12,27,10,-1.5,23,4.3,290,1.11
2017,12,27,11,0.1,22,3.4,340,1.60
2017,12,27,12,1.6,20,3.6,290,1.89
2017,12,27,13,2.2,18,2.9,320,1.97
2017,12,27,14,3.0,17,4.3,290,1.85
2017,12,27,15,3.5,17,2.3,270,1.50
2017,12,27,16,3.0,18,3.3,290,0.97
2017,12,27,17,1.7,18,2.7,290,0.35
2017,12,27,18,0.8,19,2.4,250,0.00
2017,12,28,8,-0.7,39,2.0,20,0.03
2017,12,28,9,0.5,40,3.1,270,0.37
2017,12,28,10,2.3,38,2.6,340,0.95
2017,12,28,11,4.5,35,2.2,20,1.35
2017,12,28,12,4.8,35,4.1,360,1.49
2017,12,28,13,5.7,34,3.6,360,1.43
2017,12,28,14,5.7,35,1.8,340,1.09
2017,12,28,15,5.8,34,1.9,290,0.70
2017,12,28,16,4.7,36,2.7,340,0.40
2017,12,28,17,3.8,39,2.6,320,0.20
2017,12,28,18,2.9,41,4.2,340,0.00
2017,12,29,8,1.9,63,2.7,290,0.02
2017,12,29,9,4.0,56,1.0,270,0.38
2017,12,29,10,6.6,53,1.3,200,0.85
2017,12,29,11,8.6,49,1.2,270,1.27
2017,12,29,12,9.3,47,3.4,290,1.53
2017,12,29,13,9.9,43,3.5,320,1.58
2017,12,29,14,10.8,41,3.3,320,1.47
2017,12,29,15,11.2,40,2.8,290,1.12
2017,12,29,16,10.2,43,2.4,340,0.71
2017,12,29,17,9.1,46,3.5,290,6.00
2017,12,29,18,7.8,49,2.6,340,0.00
2017,12,30,8,3.6,69,0.4,0,0.00
2017,12,30,9,4.9,66,1.3,90,0.20
2017,12,30,10,6.8,59,0.7,200,0.58
2017,12,30,11,9.9,45,1.7,320,1.22
2017,12,30,12,10.6,45,3.0,360,1.54
2017,12,30,13,12.0,41,2.0,140,1.57
2017,12,30,14,11.9,42,1.6,160,1.39
2017,12,30,15,11.1,43,0.7,110,0.70
2017,12,30,16,10.3,48,2.3,110,0.54
2017,12,30,17,9.3,54,2.9,140,0.15
2017,12,30,18,8.9,58,0.5,50,0.00
2017,12,31,8,5.0,60,7.7,290,0.02
2017,12,31,9,5.5,60,2.8,140,0.30
2017,12,31,10,6.6,49,3.1,290,0.99
2017,12,31,11,6.9,39,4.2,360,1.47
2017,12,31,12,7.7,33,3.0,320,1.75
2017,12,31,13,8.2,29,3.8,320,1.84
2017,12,31,14,9.0,24,2.6,320,1.67
2017,12,31,15,8.5,24,3.9,340,1.35
2017,12,31,16,7.7,24,2.3,360,0.94
2017,12,31,17,6.4,26,2.8,320,0.33
2017,12,31,18,5.4,28,3.0,290,0.01
2018,1,1,8,-0.5,43,1.2,360,0.03
2018,1,1,9,1.7,39,2.1,20,0.46
2018,1,1,10,2.7,35,3.0,340,1.04
2018,1,1,11,4.5,29,2.9,50,1.53
2018,1,1,12,5.5,24,2.9,340,1.86
2018,1,1,13,5.6,19,7.6,360,1.98
2018,1,1,14,6.6,20,4.0,320,1.88
2018,1,1,15,7.1,19,2.4,360,1.51
2018,1,1,16,6.3,20,3.5,200,0.99
2018,1,1,17,5.1,23,2.4,90,0.37
2018,1,1,18,3.8,26,2.0,360,0.01
2018,1,2,8,0.1,41,2.9,340,0.02
2018,1,2,9,1.8,38,1.4,340,0.37
2018,1,2,10,4.2,34,1.6,200,0.90
2018,1,2,11,6.3,31,1.1,50,1.39
2018,1,2,12,7.2,28,2.0,340,1.70
2018,1,2,13,8.2,27,2.0,360,1.72
2018,1,2,14,9.2,28,2.4,270,1.57
2018,1,2,15,9.0,32,2.5,340,1.21
2018,1,2,16,8.0,34,3.9,250,0.74
2018,1,2,17,6.8,38,3.8,270,0.23
2018,1,2,18,5.8,37,2.6,270,0.02
2018,1,3,8,0.2,24,4.9,360,0.01
2018,1,3,9,2.4,24,3.1,70,0.44
2018,1,3,10,3.3,23,3.3,20,1.06
2018,1,3,11,5.0,21,3.6,20,1.57
2018,1,3,12,5.4,22,2.5,360,1.88
2018,1,3,13,6.1,21,4.4,270,2.00
2018,1,3,14,6.5,19,4.9,290,1.76
2018,1,3,15,6.2,20,5.4,290,1.45
2018,1,3,16,5.5,19,2.9,320,0.81
2018,1,3,17,4.5,18,2.3,360,0.40
2018,1,3,18,2.9,20,2.2,320,0.01
2018,1,4,8,-1.5,32,2.7,340,0.02
2018,1,4,9,-0.8,32,1.6,340,0.20
2018,1,4,10,0.6,32,2.1,340,0.53
2018,1,4,11,4.0,27,0.8,50,1.16
2018,1,4,12,5.2,26,1.4,140,1.29
2018,1,4,13,7.3,24,1.4,70,1.80
2018,1,4,14,6.7,27,1.7,110,1.35
2018,1,4,15,6.5,40,1.4,90,0.91
2018,1,4,16,5.7,43,1.7,50,0.41
2018,1,4,17,5.3,43,2.0,70,0.14
2018,1,4,18,4.8,46,1.5,50,0.01
2018,1,5,8,1.5,79,5.6,320,0.00
2018,1,5,9,2.1,65,4.8,290,0.11
2018,1,5,10,3.6,61,4.3,320,0.43
2018,1,5,11,4.6,49,4.0,290,0.80
2018,1,5,12,6.9,36,3.9,290,1.77
2018,1,5,13,8.4,26,2.3,360,1.87
2018,1,5,14,9.3,22,3.1,290,1.81
2018,1,5,15,9.5,24,2.6,290,1.47
2018,1,5,16,8.2,24,3.0,250,0.96
2018,1,5,17,6.8,24,1.2,180,0.37
2018,1,5,18,5.4,19,1.6,20,0.01
2018,1,6,8,-0.5,44,1.4,230,0.03
2018,1,6,9,0.1,42,2.4,360,0.29
2018,1,6,10,3.2,32,2.1,90,1.01
2018,1,6,11,4.3,30,2.0,290,1.53
2018,1,6,12,5.3,27,4.3,290,1.87
2018,1,6,13,6.0,26,6.3,290,2.02
2018,1,6,14,7.7,24,2.9,250,1.89
2018,1,6,15,7.9,24,5.5,290,1.56
2018,1,6,16,7.6,24,3.2,340,1.05
2018,1,6,17,6.6,25,1.6,360,0.42
2018,1,6,18,5.2,27,2.7,320,0.00
2018,1,7,8,0.8,40,0.6,70,0.02
2018,1,7,9,1.8,39,1.6,70,0.21
2018,1,7,10,4.7,35,0.4,0,0.64
2018,1,7,11,7.2,33,0.9,140,0.91
2018,1,7,12,6.6,34,0.5,360,0.60
2018,1,7,13,7.3,35,0.8,140,0.57
2018,1,7,14,8.2,45,1.4,50,0.47
2018,1,7,15,8.9,47,1.2,50,0.46
2018,1,7,16,8.7,52,1.6,50,0.44
2018,1,7,17,8.4,57,2.0,50,0.16
2018,1,7,18,7.8,58,2.0,50,0.00
2018,1,8,8,6.8,92,1.0,50,0.00
2018,1,8,9,7.0,93,0.2,0,0.01
2018,1,8,10,7.1,94,0.5,200,0.07
2018,1,8,11,7.1,95,2.9,360,0.15
2018,1,8,12,6.3,94,7.9,340,6.00
2018,1,8,13,6.8,91,4.5,320,0.38
2018,1,8,14,6.7,89,3.3,320,0.27
2018,1,8,15,6.1,91,5.2,290,0.15
2018,1,8,16,6.1,87,2.9,250,0.09
2018,1,8,17,5.5,89,4.3,360,0.10
2018,1,8,18,5.0,88,3.0,20,0.00
2018,1,9,8,0.3,46,6.6,290,0.01
2018,1,9,9,1.5,44,5.9,270,0.40
2018,1,9,10,2.3,47,7.6,270,1.04
2018,1,9,11,2.9,47,6.0,290,1.30
2018,1,9,12,3.4,40,8.2,290,1.85
2018,1,9,13,3.9,36,8.7,290,1.94
2018,1,9,14,4.3,34,10.1,270,1.81
2018,1,9,15,4.0,35,10.1,270,1.52
2018,1,9,16,3.5,35,9.8,270,1.00
2018,1,9,17,2.9,40,6.9,290,0.42
2018,1,9,18,1.8,44,6.3,290,0.02
2018,1,10,8,-0.1,62,2.1,320,0.02
2018,1,10,9,0.7,59,2.5,320,0.27
2018,1,10,10,-0.9,83,4.4,360,0.67
2018,1,10,11,0.6,72,2.8,360,1.36
2018,1,10,12,1.5,55,2.4,290,1.81
2018,1,10,13,1.1,50,4.8,340,1.38
2018,1,10,14,1.6,53,2.9,340,1.50
2018,1,10,15,1.6,46,3.9,290,1.54
2018,1,10,16,0.8,41,2.5,340,0.96
2018,1,10,17,-0.8,42,5.5,290,0.16
2018,1,10,18,-1.3,39,4.6,320,0.01
2018,1,11,8,-6.9,51,3.2,320,0.03
2018,1,11,9,-5.8,48,4.2,290,0.47
2018,1,11,10,-4.7,46,4.8,290,1.09
2018,1,11,11,-4.0,40,4.5,320,1.61
2018,1,11,12,-3.0,37,4.1,290,1.93
2018,1,11,13,-2.0,36,4.1,320,2.03
2018,1,11,14,-0.7,33,4.6,270,1.94
2018,1,11,15,-0.2,29,2.9,340,1.62
2018,1,11,16,-1.1,27,4.1,320,1.13
2018,1,11,17,-2.0,28,4.8,290,0.50
2018,1,11,18,-3.2,31,7.2,290,0.01
2018,1,12,8,-8.7,52,2.3,110,0.03
2018,1,12,9,-7.1,49,2.9,110,0.49
2018,1,12,10,-5.8,44,3.6,290,1.12
2018,1,12,11,-4.3,39,3.1,320,1.63
2018,1,12,12,-3.2,34,5.6,290,1.97
2018,1,12,13,-2.2,32,3.9,290,2.07
2018,1,12,14,-0.4,27,3.3,270,1.99
2018,1,12,15,-0.7,24,3.6,290,1.68
2018,1,12,16,-0.8,23,3.1,290,1.15
2018,1,12,17,-1.2,22,2.5,340,0.52
2018,1,12,18,-2.6,20,1.9,340,0.02
2018,1,13,8,-4.4,51,2.5,270,0.03
2018,1,13,9,-3.4,52,1.7,340,0.22
2018,1,13,10,-2.4,51,2.6,290,0.39
2018,1,13,11,1.7,43,0.9,250,1.33
2018,1,13,12,3.2,41,2.9,250,1.80
2018,1,13,13,4.0,41,2.4,320,1.88
2018,1,13,14,4.9,40,2.0,180,1.80
2018,1,13,15,5.1,39,2.0,360,1.44
2018,1,13,16,4.2,40,3.4,360,0.99
2018,1,13,17,3.6,43,3.1,360,0.44
2018,1,13,18,2.4,45,2.0,340,0.02
2018,1,14,8,-0.2,62,1.1,360,0.02
2018,1,14,9,0.1,60,0.2,0,6.00
2018,1,14,10,1.6,55,0.7,230,0.58
2018,1,14,11,3.9,47,0.1,0,0.79
2018,1,14,12,5.8,48,1.4,200,1.08
2018,1,14,13,8.1,45,2.9,200,1.57
2018,1,14,14,8.8,43,2.4,180,1.77
2018,1,14,15,8.5,49,2.9,230,1.38
2018,1,14,16,7.6,54,2.8,200,0.74
2018,1,14,17,7.0,58,2.1,270,0.44
2018,1,14,18,5.4,63,2.6,290,0.02
2018,1,15,8,7.0,82,4.9,270,0.02
2018,1,15,9,8.3,75,6.5,270,0.42
2018,1,15,10,9.6,68,4.6,270,1.05
2018,1,15,11,10.7,62,4.8,250,1.55
2018,1,15,12,11.4,54,5.6,250,1.83
2018,1,15,13,12.2,47,5.5,250,1.92
2018,1,15,14,13.6,43,3.3,250,1.85
2018,1,15,15,13.6,42,4.2,250,1.54
2018,1,15,16,13.5,41,2.5,230,1.04
2018,1,15,17,11.7,50,2.8,180,0.47
2018,1,15,18,9.8,57,1.7,290,0.03
2018,1,16,8,10.4,72,3.1,270,0.00
2018,1,16,9,10.6,75,1.8,250,0.06
2018,1,16,10,10.9,75,1.0,200,0.12
2018,1,16,11,10.3,90,0.8,250,0.09
2018,1,16,12,10.6,94,2.3,270,0.18
2018,1,16,13,10.3,95,1.1,110,0.17
2018,1,16,14,10.5,96,2.9,360,0.23
2018,1,16,15,10.1,96,1.4,200,0.12
2018,1,16,16,9.9,96,0.9,90,0.11
2018,1,16,17,9.6,96,0.9,70,0.04
2018,1,16,18,9.3,96,1.5,20,0.00
2018,1,17,8,5.9,95,1.8,340,0.00
2018,1,17,9,6.1,95,1.0,290,0.05
2018,1,17,10,5.9,95,3.6,340,0.14
2018,1,17,11,5.4,95,5.4,340,6.00
2018,1,17,12,5.9,95,3.4,340,0.34
2018,1,17,13,7.0,95,0.8,360,0.38
2018,1,17,14,7.6,92,2.8,340,0.73
2018,1,17,15,7.3,89,3.9,360,0.69
2018,1,17,16,7.3,87,4.4,340,0.37
2018,1,17,17,7.9,85,4.0,340,0.47
2018,1,17,18,6.6,87,0.8,50,0.05
2018,1,18,8,4.5,77,3.3,360,0.02
2018,1,18,9,5.4,72,4.1,340,0.30
2018,1,18,10,7.8,68,1.9,360,0.84
2018,1,18,11,8.9,62,2.2,320,1.32
2018,1,18,12,10.5,60,3.2,290,1.73
2018,1,18,13,10.9,62,3.7,290,1.82
2018,1,18,14,11.3,54,3.5,290,1.69
2018,1,18,15,11.0,51,4.0,290,1.19
2018,1,18,16,10.2,51,4.7,290,0.84
2018,1,18,17,9.2,59,3.8,290,0.39
2018,1,18,18,8.1,57,1.9,340,0.00
2018,1,19,8,2.1,48,2.1,360,0.02
2018,1,19,9,4.1,46,1.2,360,0.43
2018,1,19,10,6.7,40,1.4,200,1.05
2018,1,19,11,8.3,38,2.4,290,1.43
2018,1,19,12,10.7,27,1.1,230,1.74
2018,1,19,13,11.4,26,2.0,270,1.96
2018,1,19,14,11.3,23,3.1,360,1.94
2018,1,19,15,11.1,22,2.8,360,1.55
2018,1,19,16,10.6,19,2.4,290,0.99
2018,1,19,17,9.3,25,4.1,270,0.43
2018,1,19,18,7.8,32,2.5,270,0.04
2018,1,20,8,1.5,31,4.0,360,0.02
2018,1,20,9,3.6,29,3.0,360,0.44
2018,1,20,10,4.2,33,7.1,360,1.01
2018,1,20,11,6.9,32,3.0,340,1.51
2018,1,20,12,7.6,37,3.8,320,1.84
2018,1,20,13,9.6,35,2.4,340,1.92
2018,1,20,14,9.9,35,2.5,360,1.81
2018,1,20,15,10.4,34,2.4,320,1.50
2018,1,20,16,9.2,33,2.1,290,0.77
2018,1,20,17,7.9,37,2.1,320,0.23
2018,1,20,18,6.6,39,2.2,340,0.02
2018,1,21,8,2.2,37,1.1,360,0.02
2018,1,21,9,4.2,37,0.7,200,0.42
2018,1,21,10,7.4,33,1.2,160,0.95
2018,1,21,11,9.4,21,1.9,50,1.48
2018,1,21,12,10.9,20,3.1,50,1.57
2018,1,21,13,10.4,22,2.5,140,1.38
2018,1,21,14,10.7,30,3.6,140,1.20
2018,1,21,15,10.2,31,3.3,140,1.01
2018,1,21,16,9.2,32,2.5,110,0.74
2018,1,21,17,8.0,34,2.3,70,0.28
2018,1,21,18,7.1,37,2.0,50,0.03
2018,1,22,8,4.7,67,3.4,360,0.01
2018,1,22,9,5.1,66,3.9,360,0.14
2018,1,22,10,5.7,63,1.8,340,0.45
2018,1,22,11,7.1,56,3.2,360,0.89
2018,1,22,12,7.4,58,1.2,250,0.93
2018,1,22,13,5.3,77,1.2,160,0.57
2018,1,22,14,5.2,82,3.2,270,0.59
2018,1,22,15,7.2,70,2.8,270,0.79
2018,1,22,16,7.4,66,3.3,270,0.57
2018,1,22,17,6.5,66,5.9,250,0.40
2018,1,22,18,5.5,71,2.2,270,0.06
2018,1,23,8,-0.9,46,4.8,270,0.03
2018,1,23,9,-0.5,42,6.2,270,0.44
2018,1,23,10,0.3,40,4.4,290,1.05
2018,1,23,11,0.3,32,4.3,360,1.57
2018,1,23,12,0.9,29,3.3,360,1.94
2018,1,23,13,0.8,25,3.2,340,2.06
2018,1,23,14,0.5,22,4.1,360,2.01
2018,1,23,15,0.1,23,4.3,340,1.77
2018,1,23,16,-0.9,21,3.3,360,1.21
2018,1,23,17,-1.8,24,2.1,110,0.63
2018,1,23,18,-3.8,27,3.9,360,0.08
2018,1,24,8,-9.6,28,3.3,340,0.04
2018,1,24,9,-8.6,24,3.9,290,0.54
2018,1,24,10,-7.9,25,4.5,290,1.22
2018,1,24,11,-6.5,24,3.4,320,1.76
2018,1,24,12,-5.5,25,6.0,290,2.09
2018,1,24,13,-4.2,24,4.3,290,2.18
2018,1,24,14,-3.2,23,2.9,360,1.77
2018,1,24,15,-2.9,24,4.9,360,1.61
2018,1,24,16,-3.0,22,4.2,360,1.27
2018,1,24,17,-4.1,23,3.0,340,0.56
2018,1,24,18,-5.4,24,2.4,20,0.11
2018,1,25,8,-8.8,29,4.5,110,0.06
2018,1,25,9,-7.3,27,2.6,230,0.59
2018,1,25,10,-5.9,24,2.1,320,1.21
2018,1,25,11,-4.9,23,3.8,290,1.76
2018,1,25,12,-3.1,19,4.1,320,2.12
2018,1,25,13,-1.9,19,4.7,290,2.24
2018,1,25,14,-0.6,18,3.9,320,2.20
2018,1,25,15,0.0,17,3.6,290,1.77
2018,1,25,16,0.0,18,2.3,290,1.31
2018,1,25,17,-1.7,17,2.8,360,0.56
2018,1,25,18,-2.6,18,1.5,110,0.05
2018,1,26,8,-9.5,28,2.6,360,0.05
2018,1,26,9,-8.1,29,2.6,230,0.56
2018,1,26,10,-6.7,27,2.1,110,1.23
2018,1,26,11,-5.8,24,2.8,290,1.77
2018,1,26,12,-3.8,21,3.2,320,2.11
2018,1,26,13,-2.4,19,3.3,270,2.24
2018,1,26,14,-0.6,18,2.8,290,2.17
2018,1,26,15,-0.2,17,2.5,340,1.88
2018,1,26,16,0.1,15,3.3,290,1.35
2018,1,26,17,-0.7,15,3.3,340,0.70
2018,1,26,18,-2.7,17,3.1,360,0.10
2018,1,27,8,-7.3,33,0.9,320,0.05
2018,1,27,9,-4.3,28,0.7,360,0.56
2018,1,27,10,-1.3,26,0.9,270,1.22
2018,1,27,11,1.2,26,1.4,180,1.75
2018,1,27,12,3.2,19,2.1,270,2.09
2018,1,27,13,4.1,18,1.9,270,2.20
2018,1,27,14,5.1,17,1.7,250,2.10
2018,1,27,15,4.9,17,4.1,200,1.79
2018,1,27,16,4.6,15,1.4,360,1.27
2018,1,27,17,3.4,19,1.6,230,0.65
2018,1,27,18,0.9,21,2.0,320,0.09
2018,1,28,8,-0.8,41,1.9,180,0.00
2018,1,28,9,-0.9,42,3.1,360,0.15
2018,1,28,10,0.0,35,3.5,360,0.48
2018,1,28,11,2.6,28,3.5,20,1.35
2018,1,28,12,3.7,26,1.9,20,1.95
2018,1,28,13,3.6,25,5.4,290,2.07
2018,1,28,14,5.1,25,3.6,290,1.89
2018,1,28,15,5.2,26,2.9,290,1.62
2018,1,28,16,4.6,27,2.3,340,1.18
2018,1,28,17,4.2,29,2.6,290,0.63
2018,1,28,18,2.9,31,2.2,320,0.10
2018,1,29,8,-5.6,44,0.8,230,0.05
2018,1,29,9,-3.9,44,2.3,270,0.51
2018,1,29,10,-2.6,41,3.5,270,1.14
2018,1,29,11,-1.3,38,3.0,320,1.61
2018,1,29,12,0.7,32,2.5,270,2.06
2018,1,29,13,0.8,31,3.8,340,2.17
2018,1,29,14,1.8,30,2.7,340,2.09
2018,1,29,15,2.4,28,4.1,360,1.77
2018,1,29,16,2.0,26,3.5,320,1.29
2018,1,29,17,1.2,27,3.1,340,0.68
2018,1,29,18,-0.8,28,2.9,320,0.11
2018,1,30,8,-5.0,43,3.8,140,0.06
2018,1,30,9,-3.8,38,4.8,20,0.58
2018,1,30,10,-2.4,35,3.6,270,1.26
2018,1,30,11,-0.6,31,3.8,160,1.80
2018,1,30,12,0.4,26,2.5,110,2.04
2018,1,30,13,2.5,21,2.3,20,2.17
2018,1,30,14,2.1,23,6.0,290,2.19
2018,1,30,15,1.9,23,4.5,320,1.75
2018,1,30,16,2.2,23,2.7,270,0.90
2018,1,30,17,1.5,24,1.4,250,0.49
2018,1,30,18,0.3,26,1.3,270,0.09
2018,1,31,8,-2.0,49,2.7,270,0.04
2018,1,31,9,0.1,50,2.9,270,0.48
2018,1,31,10,1.8,47,3.3,320,0.95
2018,1,31,11,3.1,40,2.9,340,1.46
2018,1,31,12,4.5,37,3.3,290,1.68
2018,1,31,13,5.7,32,1.6,360,1.54
2018,1,31,14,6.3,31,2.4,320,1.33
2018,1,31,15,6.2,30,1.6,320,0.91
2018,1,31,16,5.4,33,0.8,230,0.37
2018,1,31,17,4.4,38,2.8,270,0.19
2018,1,31,18,3.8,38,2.8,270,0.01
2018,2,1,8,-0.2,41,2.7,360,0.03
2018,2,1,9,1.8,36,1.8,340,0.49
2018,2,1,10,3.7,35,1.5,340,1.12
2018,2,1,11,5.3,32,2.7,290,1.67
2018,2,1,12,6.3,28,2.6,290,2.05
2018,2,1,13,8.4,24,1.4,360,2.14
2018,2,1,14,8.9,23,1.2,360,2.03
2018,2,1,15,9.3,21,1.8,320,1.62
2018,2,1,16,8.2,19,1.6,340,1.18
2018,2,1,17,6.0,35,3.3,110,0.59
2018,2,1,18,4.5,37,1.6,110,0.12
2018,2,2,8,0.5,31,5.6,340,0.05
2018,2,2,9,1.0,30,5.9,340,0.44
2018,2,2,10,3.6,25,2.9,340,0.91
2018,2,2,11,4.9,23,3.9,360,1.36
2018,2,2,12,6.6,22,3.9,360,1.90
2018,2,2,13,6.7,19,2.1,270,1.62
2018,2,2,14,7.1,20,2.1,360,1.38
2018,2,2,15,6.8,17,1.7,200,1.14
2018,2,2,16,5.6,18,2.8,270,0.62
2018,2,2,17,4.9,19,1.4,200,0.30
2018,2,2,18,4.0,18,2.4,340,0.05
2018,2,3,8,-1.2,35,2.0,230,0.04
2018,2,3,9,-0.1,38,3.3,270,0.50
2018,2,3,10,0.8,43,4.2,290,1.17
2018,2,3,11,1.3,42,4.0,290,1.71
2018,2,3,12,1.9,34,4.0,290,2.12
2018,2,3,13,3.0,31,4.3,290,2.27
2018,2,3,14,3.5,27,3.4,320,2.24
2018,2,3,15,3.5,24,4.0,320,1.95
2018,2,3,16,2.8,19,4.1,320,1.42
2018,2,3,17,1.7,21,3.5,320,0.78
2018,2,3,18,0.1,23,4.4,290,0.16
2018,2,4,8,-7.5,44,6.1,290,0.08
2018,2,4,9,-6.5,43,4.9,290,0.63
2018,2,4,10,-5.2,36,4.8,290,1.30
2018,2,4,11,-3.9,31,3.5,320,1.86
2018,2,4,12,-3.0,27,4.2,290,2.24
2018,2,4,13,-2.4,26,5.7,290,2.35
2018,2,4,14,-1.3,23,4.7,320,2.28
2018,2,4,15,-0.9,21,5.7,290,1.97
2018,2,4,16,-0.6,20,4.3,290,1.44
2018,2,4,17,-1.3,20,3.4,340,0.79
2018,2,4,18,-2.7,23,2.8,340,0.15
2018,2,5,8,-7.2,37,3.7,290,0.08
2018,2,5,9,-5.8,36,4.2,290,0.63
2018,2,5,10,-4.2,33,3.2,320,1.30
2018,2,5,11,-2.9,29,3.1,290,1.86
2018,2,5,12,-2.1,27,4.3,290,2.23
2018,2,5,13,-1.3,24,3.7,320,2.35
2018,2,5,14,0.3,21,2.8,360,2.25
2018,2,5,15,0.7,19,3.6,320,1.93
2018,2,5,16,0.0,19,4.6,340,1.31
2018,2,5,17,-1.1,22,6.1,290,0.65
2018,2,5,18,-2.4,25,6.9,290,0.12
2018,2,6,8,-8.2,37,3.2,270,0.09
2018,2,6,9,-7.0,34,4.3,290,0.65
2018,2,6,10,-5.8,34,3.6,320,1.30
2018,2,6,11,-4.8,28,4.2,290,1.88
2018,2,6,12,-3.1,25,4.4,320,2.27
2018,2,6,13,-2.2,21,4.8,290,2.41
2018,2,6,14,-0.4,20,2.4,360,2.32
2018,2,6,15,-0.3,18,3.8,340,1.98
2018,2,6,16,-0.3,17,3.1,360,1.46
2018,2,6,17,-1.3,18,2.1,340,0.82
2018,2,6,18,-2.8,20,2.2,320,0.17
2018,2,7,8,-8.9,54,2.7,360,0.09
2018,2,7,9,-7.7,46,7.8,290,0.68
2018,2,7,10,-6.3,35,7.7,290,1.37
2018,2,7,11,-4.5,31,7.7,290,1.92
2018,2,7,12,-1.4,25,2.5,340,2.30
2018,2,7,13,0.5,20,3.3,290,2.41
2018,2,7,14,2.1,18,2.0,320,2.31
2018,2,7,15,2.5,17,3.6,270,1.99
2018,2,7,16,2.0,16,2.9,290,1.46
2018,2,7,17,1.5,16,2.4,290,0.83
2018,2,7,18,-0.1,23,3.2,270,0.18
2018,2,8,8,-3.6,30,2.4,340,0.07
2018,2,8,9,-1.5,27,3.4,20,0.57
2018,2,8,10,0.9,24,1.8,340,1.21
2018,2,8,11,3.6,27,1.9,110,1.72
2018,2,8,12,5.6,20,2.2,290,2.08
2018,2,8,13,6.6,23,3.4,200,2.19
2018,2,8,14,6.2,26,3.0,200,2.01
2018,2,8,15,5.9,29,3.2,180,1.61
2018,2,8,16,5.0,32,3.6,200,1.14
2018,2,8,17,4.1,32,3.0,200,0.64
2018,2,8,18,2.9,36,1.6,200,0.16
2018,2,9,8,2.7,83,1.3,20,0.00
2018,2,9,9,3.0,79,1.7,110,0.24
2018,2,9,10,6.0,69,0.9,70,0.89
2018,2,9,11,9.1,57,1.0,160,1.66
2018,2,9,12,9.7,56,3.4,200,1.75
2018,2,9,13,10.8,49,3.9,200,2.12
2018,2,9,14,9.1,52,3.6,270,0.96
2018,2,9,15,10.4,50,4.7,270,1.37
2018,2,9,16,9.3,52,4.4,270,0.73
2018,2,9,17,8.4,56,5.0,270,0.37
2018,2,9,18,7.7,58,4.4,270,0.09
2018,2,10,8,5.1,55,4.2,290,0.01
2018,2,10,9,5.3,56,3.3,340,0.12
2018,2,10,10,5.8,55,1.2,320,0.23
2018,2,10,11,6.1,54,2.0,320,0.41
2018,2,10,12,7.4,39,2.7,290,0.92
2018,2,10,13,9.0,35,4.7,290,1.45
2018,2,10,14,10.9,33,2.0,290,1.73
2018,2,10,15,11.3,31,3.6,290,1.54
2018,2,10,16,9.8,33,3.3,340,1.08
2018,2,10,17,9.3,34,1.4,320,0.38
2018,2,10,18,8.3,33,2.7,290,0.01
2018,2,11,8,-3.9,41,2.2,270,0.10
2018,2,11,9,-1.8,39,2.9,250,0.67
2018,2,11,10,-0.7,36,5.7,250,1.33
2018,2,11,11,0.1,36,4.5,270,1.60
2018,2,11,12,0.4,39,7.7,250,1.85
2018,2,11,13,1.5,36,7.1,250,2.08
2018,2,11,14,2.4,25,9.1,270,2.05
2018,2,11,15,2.4,25,6.6,270,1.85
2018,2,11,16,3.3,23,3.8,290,1.37
2018,2,11,17,1.0,27,7.7,290,0.62
2018,2,11,18,0.1,30,4.7,290,0.11
2018,2,12,8,-3.5,56,3.9,290,0.10
2018,2,12,9,-2.4,50,4.0,270,0.69
2018,2,12,10,-1.3,42,4.0,290,1.41
2018,2,12,11,0.0,37,5.4,250,1.87
2018,2,12,12,0.8,37,5.5,270,2.29
2018,2,12,13,1.3,34,7.2,250,2.43
2018,2,12,14,3.3,33,4.9,270,2.37
2018,2,12,15,2.7,38,7.2,250,2.11
2018,2,12,16,2.9,36,7.7,250,1.55
2018,2,12,17,2.0,38,5.3,290,0.79
2018,2,12,18,0.9,34,4.8,270,0.14
2018,2,13,8,-2.1,55,1.9,250,0.09
2018,2,13,9,-0.3,52,2.2,290,0.63
2018,2,13,10,1.5,44,1.7,320,1.30
2018,2,13,11,3.5,33,2.7,270,1.89
2018,2,13,12,4.6,27,2.4,320,2.30
2018,2,13,13,5.3,28,3.7,250,2.42
2018,2,13,14,5.8,25,4.8,250,2.36
2018,2,13,15,5.8,23,6.1,230,2.05
2018,2,13,16,5.2,37,5.6,230,1.52
2018,2,13,17,4.6,34,6.2,230,0.86
2018,2,13,18,3.5,37,6.3,230,0.22
2018,2,14,8,4.7,61,6.7,270,0.09
2018,2,14,9,6.8,58,7.9,270,0.63
